id;name;link;bgg_rank;suggested_player;min_player;max_player;max_playtime;ratio_play;age;mecha_list;family_list;domain_list;cat_list;designer_list;awards;Image_link;weight;geek_rating;year
175095;Dawn of the Zeds (Third Edition);https://boardgamegeek.com/boardgame/175095/dawn-of-the-zeds-third-edition;510;[1, 2, 3, 4];1;5;120;24.0;14.0;['Action Points', 'Campaign / Battle Card Driven', 'Cooperative Game', 'Dice Rolling', 'Move Through Deck', 'Point to Point Movement', 'Ratio / Combat Results Table', 'Solo / Solitaire Game'];['Category: Tower Defense', 'Creatures: Zombies', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Digital Implementations: VASSAL', 'Players: Games with Solitaire Rules', 'Series: States of Siege'];['Thematic Games'];['Horror', 'Wargame', 'Zombies'];['Hermann Luttmann'];1;https://cf.geekdo-images.com/WnREnwi-pR72tqDa9-1zBQ__original/img/o31sWdbMtQFA0cZQtpx1pB7if-E=/0x0/filters:format(jpeg)/pic4929411.jpg;3.8;7.0;2016
318182;Imperium: Legends;https://boardgamegeek.com/boardgame/318182/imperium-legends;511;[1, 2, 3, 4];1;4;160;40.0;14.0;['Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Market', 'Move Through Deck', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up'];['Crowdfunding: Spieleschmiede', 'Mechanism: Tableau Building'];['Strategy Games'];['Card Game', 'Civilization'];['Nigel Buckle', 'Dávid Turczi'];6;https://cf.geekdo-images.com/-6AnQ0BuCM8u1lqAwTe8Rw__original/img/3isy4jQQdEpy8D-JKV2zLxrUjs8=/0x0/filters:format(jpeg)/pic5623567.jpg;3.7;7.0;2021
137408;Amerigo;https://boardgamegeek.com/boardgame/137408/amerigo;512;[2, 3, 4];2;4;90;22.5;10.0;['Action Points', 'Cube Tower', 'Grid Movement', 'Modular Board', 'Tile Placement'];['Components: Drop Tower', 'Components: Polyominoes', 'Crowdfunding: Kickstarter', 'History: Age of Discovery', 'Theme: Colonial'];['Strategy Games'];['Nautical', 'Renaissance'];['Stefan Feld'];2;https://cf.geekdo-images.com/CPTCRbcUGvW-gepKwTvjSg__original/img/s0CSe2HK5xYB5aFR3WUqJAZRAn8=/0x0/filters:format(jpeg)/pic1824151.jpg;3.0;6.9;2013
290236;Canvas;https://boardgamegeek.com/boardgame/290236/canvas;513;[1, 2, 3, 4];1;5;30;6.0;10.0;['Contracts', 'Hand Management', 'Increase Value of Unchosen Resources', 'Layering', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game'];['Components: Transparent Elements', 'Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Game: Canvas', 'Players: Games with Solitaire Rules', 'Theme: Art', 'Theme: Painting / Paintings'];['Family Games'];['Abstract Strategy', 'Card Game', 'Puzzle'];['Jeff Chin', 'Andrew Nerger'];14;https://cf.geekdo-images.com/kXJLvPqcDF7Id5KRejhnuQ__original/img/jiORb05QSdRMi-eo1Vi_3wjUSWU=/0x0/filters:format(jpeg)/pic7125372.jpg;1.7;6.9;2021
342810;Marrakesh;https://boardgamegeek.com/boardgame/342810/marrakesh;514;[2, 3, 4];2;4;120;30.0;14.0;['Cube Tower', 'End Game Bonuses', 'Open Drafting', 'Simultaneous Action Selection'];['Cities: Marrakech (Morocco)', 'Components: Drop Tower', 'Components: Game Trayz Inside', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Series: Stefan Feld City Collection'];['Strategy Games'];['City Building'];['Stefan Feld'];6;https://cf.geekdo-images.com/ug8yV9EVLMdjzg7FjMesSQ__original/img/HPHxPCP2l85XDtLUDFpfb0yvySM=/0x0/filters:format(jpeg)/pic7144309.jpg;3.4;6.9;2022
5404;Amun-Re;https://boardgamegeek.com/boardgame/5404/amun-re;515;[3, 4];3;5;90;18.0;12.0;['Area Majority / Influence', 'Auction: Fixed Placement', 'Auction/Bidding', 'Constrained Bidding', 'Score-and-Reset Game'];['Ancient: Egypt', 'Components: Standees', 'Country: Egypt', 'Mythology: Egyptian', 'Rivers: Nile'];['Strategy Games'];['Ancient', 'Economic'];['Reiner Knizia'];11;https://cf.geekdo-images.com/wFD0mXh1AZshtsYlrBXyzA__original/img/TbMBl_wTToaiNN9YIF4nixlM6SE=/0x0/filters:format(jpeg)/pic2748305.jpg;3.0;6.9;2003
328565;Caper: Europe;https://boardgamegeek.com/boardgame/328565/caper-europe;516;[2];2;2;35;17.5;10.0;['Area Majority / Influence', 'Closed Drafting', 'Set Collection', 'Tug of War'];['Cities: Barcelona (Spain)', 'Cities: London (England, UK)', 'Cities: Paris (France)', 'Cities: Rome (Lazio, Italy)', 'Components: Game Trayz Inside', 'Continents: Europe', 'Country: England', 'Country: France', 'Country: Italy', 'Country: Spain', 'Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Players: Two-Player Only Games', 'Theme: Burglary and Heists', 'Theme: Mystery / Crime', 'Theme: Retro'];['Family Games'];['Card Game'];['Unai Rubio'];2;https://cf.geekdo-images.com/XaAM-6aENSUYDAIsc_y1JA__original/img/M62vMZ5RtmnPVywik4VLg3wMWlg=/0x0/filters:format(jpeg)/pic6767666.jpg;2.1;6.9;2022
25417;BattleLore;https://boardgamegeek.com/boardgame/25417/battlelore;517;[2];2;2;60;30.0;10.0;['Area Majority / Influence', 'Campaign / Battle Card Driven', 'Command Cards', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Variable Player Powers'];['Components: Dice with Icons', 'Components: Miniatures', 'Digital Implementations: VASSAL', 'Game: BattleLore', 'Game: BattleLore (First Edition)', 'Players: Two-Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players', 'Series: Commands & Colors'];['Thematic Games', 'Wargames'];['Fantasy', 'Medieval', 'Miniatures', 'Wargame'];['Richard Borg'];9;https://cf.geekdo-images.com/cAH5iJ9gQ7aAj4iwUJyvUg__original/img/vzVTCZwGYDo2Shc9kCsMb87--p4=/0x0/filters:format(jpeg)/pic145116.jpg;2.8;6.9;2006
216600;Fantastic Factories;https://boardgamegeek.com/boardgame/216600/fantastic-factories;518;[1, 2, 3, 4];1;5;60;12.0;14.0;['Dice Rolling', 'Hand Management', 'Multi-Use Cards', 'Open Drafting', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection', 'Simultaneous Action Selection', 'Solo / Solitaire Game', 'Tags', 'Worker Placement with Dice Workers'];['Components: Multi-Use Cards', 'Crowdfunding: Kickstarter', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Game: Fantastic Factories', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules'];['Family Games', 'Strategy Games'];['Card Game', 'Dice', 'Industry / Manufacturing'];['Joseph Z Chen', 'Justin Faulkner'];0;https://cf.geekdo-images.com/AzNYQ2o-SXBAHFpPPtRBIw__original/img/QSapQT41vJZkBMzXx5ZkTbuTVf8=/0x0/filters:format(png)/pic4095959.png;2.2;6.9;2019
349067;The Lord of the Rings: The Card Game – Revised Core Set;https://boardgamegeek.com/boardgame/349067/lord-rings-card-game-revised-core-set;519;[1, 2, 3, 4];1;4;90;22.5;14.0;['Automatic Resource Growth', 'Cooperative Game', 'Deck Construction', 'Events', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up'];['Authors: J.R.R. Tolkien', 'Collectible: Living Card Game (Fantasy Flight Games)', 'Game: The Lord of the Rings – The Card Game (LCG)', 'Mechanism: Campaign Games'];['Customizable Games'];['Adventure', 'Card Game', 'Collectible Components', 'Fantasy', 'Novel-based'];['Nate French'];4;https://cf.geekdo-images.com/2zRlYhLyzKmOLZ-ULOX9_Q__original/img/JBGAYcOk8xOYypLr5omDHgbKaFg=/0x0/filters:format(jpeg)/pic7132021.jpg;3.5;7.0;2022
150658;Pandemic: The Cure;https://boardgamegeek.com/boardgame/150658/pandemic-cure;520;[2, 3, 4];2;5;30;6.0;8.0;['Cooperative Game', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Push Your Luck', 'Re-rolling and Locking', 'Set Collection', 'Solo / Solitaire Game', 'Tags', 'Variable Player Powers'];['Components: Dice with Icons', 'Game: Pandemic', 'Medical: Diseases', 'Occupation: Medic / Doctor / Nurses', 'Occupation: Researcher / Scientist', 'Versions & Editions: Dice Versions of Non-Dice Games'];['Family Games', 'Strategy Games'];['Dice', 'Environmental', 'Medical'];['Matt Leacock'];5;https://cf.geekdo-images.com/gCeKvj1ULixFOJ7uFawkcg__original/img/XeJ_F2OgSwwvTdEMsUiCAaatMb8=/0x0/filters:format(jpeg)/pic2225998.jpg;2.1;6.9;2014
478;Citadels;https://boardgamegeek.com/boardgame/478/citadels;521;[2, 3, 4];2;8;60;7.5;10.0;['Action Drafting', 'Closed Drafting', 'Income', 'Lose a Turn', 'Set Collection', 'Take That', 'Turn Order: Role Order', 'Variable Player Powers'];['Digital Implementations: VASSAL', 'Game: Citadels', 'Mechanism: Tableau Building', 'Series: Fantasy Flight Silver Line'];['Family Games', 'Strategy Games'];['Bluffing', 'Card Game', 'City Building', 'Deduction', 'Fantasy', 'Medieval'];['Bruno Faidutti'];7;https://cf.geekdo-images.com/42iW4E-vOumFXRQAiSf-GA__original/img/ochY5pK4sq4vtzkka0OPRwsGLOE=/0x0/filters:format(jpeg)/pic3239104.jpg;2.0;6.9;2000
316412;The LOOP;https://boardgamegeek.com/boardgame/316412/loop;522;[1, 2, 3, 4];1;4;60;15.0;12.0;['Cooperative Game', 'Cube Tower', 'Deck, Bag, and Pool Building', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Variable Player Powers', 'Variable Set-up'];['Components: Drop Tower', 'Digital Implementations: Tabletopia', 'Theme: Mad Science / Mad Scientist', 'Theme: Time Travel'];['Strategy Games'];['Card Game', 'Science Fiction'];['Maxime Rambourg', 'Théo Rivière'];0;https://cf.geekdo-images.com/NPWdxDD5uLOBLBDdVgdLvA__original/img/zlx0Qqcgt0TLu62F5sKUmYTDNvc=/0x0/filters:format(png)/pic6034093.png;2.8;6.9;2020
290359;Undaunted: North Africa;https://boardgamegeek.com/boardgame/290359/undaunted-north-africa;523;[2];2;2;60;30.0;14.0;['Command Cards', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Hexagon Grid', 'Modular Board', 'Open Drafting', 'Simulation'];['Country: Italy', 'Country: Libya', 'Crowdfunding: Spieleschmiede', 'History: World War II (Africa)', 'Players: Games with expansions that add solo play', 'Players: Two-Player Only Games', 'Players: Wargames with Rules Supporting Only Two Players', 'Region: North Africa', 'Series: Undaunted (Osprey Games)'];['Thematic Games', 'Wargames'];['Wargame', 'World War II'];['Trevor Benjamin', 'David Thompson (I)'];9;https://cf.geekdo-images.com/Zp0x_lURkRrHcLyyYv2aSw__original/img/xk-EPbXMZ8ut9LAMobKNsro6cSw=/0x0/filters:format(jpeg)/pic5536142.jpg;2.3;6.9;2020
11;Bohnanza;https://boardgamegeek.com/boardgame/11/bohnanza;524;[2, 3, 4];2;7;45;6.43;12.0;['Hand Management', 'Negotiation', 'Set Collection', 'Trading'];['Components: Multi-Use Cards', 'Game: Bohnanza', 'Series: Bean Games (Lookout)'];['Family Games'];['Card Game', 'Farming', 'Negotiation'];['Uwe Rosenberg'];6;https://cf.geekdo-images.com/8SADtu_4zBH_UJrCo935Iw__original/img/RNuAr2CDbxE3XzeJVkxj4Df3eVM=/0x0/filters:format(jpeg)/pic6348964.jpg;1.7;6.9;1997
20437;Lords of Vegas;https://boardgamegeek.com/boardgame/20437/lords-vegas;525;[2, 3, 4];2;4;90;22.5;12.0;['Area Majority / Influence', 'Catch the Leader', 'Dice Rolling', 'Negotiation', 'Random Production', 'Tile Placement', 'Trading'];['Cities: Las Vegas (Nevada, USA)', 'Game: Lords of Vegas'];['Strategy Games'];['City Building', 'Dice', 'Economic', 'Negotiation'];['James Ernest', 'Mike Selinker'];2;https://cf.geekdo-images.com/-uYn413Wy8Vzm9wkuOajWg__original/img/ovyxiCzOqcsqZmbYJdMrMzEpvY8=/0x0/filters:format(jpeg)/pic774410.jpg;2.3;6.9;2010
193042;Junk Art;https://boardgamegeek.com/boardgame/193042/junk-art;526;[2, 3, 4];2;6;30;5.0;8.0;['Bingo', 'Hand Management', 'I Cut, You Choose', 'Score-and-Reset Game', 'Stacking and Balancing'];['Components: 3-Dimensional (3D)', 'Mechanism: Tower Stacking', 'Organizations: The Game Artisans of Canada', 'Theme: Art'];['Family Games', 'Party Games'];['Action / Dexterity', 'Party Game'];['Jay Cormier', 'Sen-Foong Lim'];4;https://cf.geekdo-images.com/5VDnpX_3ykgCjTJSmHdfCA__original/img/jb13nJHqbMmoK0P9gpjGaVu8v3U=/0x0/filters:format(jpeg)/pic2884509.jpg;1.2;6.9;2016
15062;Shadows over Camelot;https://boardgamegeek.com/boardgame/15062/shadows-over-camelot;527;[3, 4];3;7;90;12.86;10.0;['Communication Limits', 'Cooperative Game', 'Dice Rolling', 'Hand Management', 'Player Elimination', 'Semi-Cooperative Game', 'Set Collection', 'Team-Based Game', 'Traitor Game', 'Variable Player Powers'];['Components: Miniatures', 'Components: Polyhedral (not D6) dice', 'Game: Shadows over Camelot', 'Theme: King Arthur / The Knights of the Round Table / Camelot'];['Thematic Games'];['Adventure', 'Bluffing', 'Deduction', 'Fantasy', 'Medieval', 'Mythology'];['Bruno Cathala', 'Serge Laget'];14;https://cf.geekdo-images.com/JYqwG_v1B3RhpB7NcmeDOA__original/img/_eAaG7PMaTcj1DpHbmUaOBTisoY=/0x0/filters:format(jpeg)/pic70547.jpg;2.6;6.9;2005
226522;Exit: The Game – Dead Man on the Orient Express;https://boardgamegeek.com/boardgame/226522/exit-the-game-dead-man-on-the-orient-express;528;[1, 2, 3, 4];1;4;120;30.0;12.0;['Cooperative Game', 'Deduction'];['Admin: Better Description Needed!', 'Category: Escape Room Games', 'Players: Games with Solitaire Rules', 'Series: Exit: The Game', 'Theme: Orient Express'];['Family Games', 'Thematic Games'];['Deduction', 'Murder/Mystery', 'Puzzle', 'Real-time'];['Inka Brand', 'Markus Brand'];0;https://cf.geekdo-images.com/atCG4ujYJ-L5LKID3ouz8g__original/img/aNnKLFIAKO-A5yJYA2KzcfjmPWw=/0x0/filters:format(jpeg)/pic5320930.jpg;2.7;6.9;2017
162082;Deus;https://boardgamegeek.com/boardgame/162082/deus;529;[2, 3, 4];2;4;90;22.5;14.0;['Area Majority / Influence', 'End Game Bonuses', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Network and Route Building', 'Victory Points as a Resource'];['Components: Wooden pieces & boards', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Boiteajeux', 'Mechanism: Tableau Building', 'Mythology: Roman'];['Strategy Games'];['Civilization', 'Mythology'];['Sébastien Dujardin'];9;https://cf.geekdo-images.com/NOz3xJ-N5ptlq3rP9m5Wug__original/img/gtzP1OE-ifZdnSHoX1pmVwpF0mY=/0x0/filters:format(png)/pic2219643.png;2.8;6.9;2014
157969;Sheriff of Nottingham;https://boardgamegeek.com/boardgame/157969/sheriff-nottingham;530;[3, 4];3;5;60;12.0;14.0;['Betting and Bluffing', 'Bribery', 'Hand Management', 'Negotiation', 'Open Drafting', 'Role Playing', 'Set Collection'];['Cities: Nottingham (England, UK)', 'Country: England', 'Folk Tales & Fairy Tales: Robin Hood', 'Game: Sheriff of Nottingham', 'Misc: Watch It Played How To Videos', 'Occupation: Merchant', 'Series: Dice Tower Essentials', 'Theme: Mystery / Crime'];['Family Games', 'Party Games'];['Bluffing', 'Card Game', 'Humor', 'Medieval', 'Negotiation', 'Novel-based', 'Party Game'];['Sérgio Halaban', 'André Zatz'];11;https://cf.geekdo-images.com/BBgLFKUzr6tcKtlIM2JSFw__original/img/fll2MuTBPVKb7fyBJ8D-4_c1XHM=/0x0/filters:format(jpeg)/pic2075830.jpg;1.7;6.9;2014
105134;Risk Legacy;https://boardgamegeek.com/boardgame/105134/risk-legacy;531;[3, 4];3;5;60;12.0;13.0;['Area Movement', 'Dice Rolling', 'Legacy Game', 'Open Drafting', 'Player Elimination', 'Variable Player Powers'];['Components: Map (Global Scale)', 'Components: Miniatures', 'Game: Risk (Official)', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Misc: Limited Replayability', 'Region: The World', 'Versions & Editions: Legacy Versions of Non-Legacy Games'];['Strategy Games'];['Science Fiction', 'Wargame'];['Rob Daviau', 'Chris Dupuis'];5;https://cf.geekdo-images.com/LxKu8_oihOQftb2npGvWMw__original/img/RYE_1BgSltTvgk5ATE84jPjCDbM=/0x0/filters:format(jpeg)/pic1196938.jpg;2.6;6.9;2011
197376;Charterstone;https://boardgamegeek.com/boardgame/197376/charterstone;532;[1, 2, 3, 4];1;6;75;12.5;14.0;['Catch the Leader', 'Hand Management', 'Legacy Game', 'Open Drafting', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Worker Placement'];['Digital Implementations: Steam', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Misc: Watch It Played How To Videos', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules'];['Strategy Games'];['City Building', 'Economic', 'Medieval'];['Jamey Stegmaier'];7;https://cf.geekdo-images.com/yKjDaHQiv28iqtzDxfQOZQ__original/img/TBiQWuVmimy-SBNrsBheCAspf78=/0x0/filters:format(jpeg)/pic3322613.jpg;2.9;6.9;2017
351040;Ready Set Bet;https://boardgamegeek.com/boardgame/351040/ready-set-bet;533;[2, 3, 4];2;9;60;6.67;14.0;['Betting and Bluffing', 'Dice Rolling', 'Real-Time', 'Track Movement'];['Animals: Horses', 'Digital Implementations: Tabletopia', 'Sports: Horse Racing'];['Party Games'];['Animals', 'Party Game', 'Racing', 'Real-time', 'Sports'];['John D. Clair'];3;https://cf.geekdo-images.com/4ZCV2o_OiGha0bknXDTfdA__original/img/3ITIxi3iZsBvjnYWAn2KWRBAO-M=/0x0/filters:format(jpeg)/pic6678381.jpg;1.3;6.9;2022
43570;Friday;https://boardgamegeek.com/boardgame/43570/friday;534;[1];1;1;25;25.0;13.0;['Deck, Bag, and Pool Building', 'Hand Management', 'Push Your Luck', 'Solo / Solitaire Game'];['Books: Robinson Crusoe', 'Digital Implementations: Google Play', 'Players: Games with Solitaire Rules', 'Players: Solitaire Only Card Games', 'Players: Solitaire Only Games', 'Series: Freitag-Project (Friedemann Friese)', 'Theme: Pirates', 'Theme: Tropical Islands'];['Strategy Games'];['Adventure', 'Card Game', 'Fighting', 'Novel-based', 'Pirates', 'Print & Play'];['Friedemann Friese'];5;https://cf.geekdo-images.com/7bBUuYUIyKIBDh_UnNa_Fw__original/img/_tiZYJMEc26kgt7uNF6IM8A-8As=/0x0/filters:format(jpeg)/pic1513328.jpg;2.2;6.9;2011
136063;Forbidden Desert;https://boardgamegeek.com/boardgame/136063/forbidden-desert;535;[2, 3, 4];2;5;45;9.0;10.0;['Action Points', 'Bias', 'Cooperative Game', 'Grid Movement', 'Hand Management', 'Map Reduction', 'Modular Board', 'Pick-up and Deliver', 'Solo / Solitaire Game', 'Square Grid', 'Tile Placement', 'Variable Player Powers'];['Components:  Meeples', 'Components: Dynamic Event Boards', 'Digital Implementations: Sovranti', 'Misc: Mensa Select', 'Series: Forbidden Games (Gamewright)', 'Theme: Deserts', 'Theme: Steampunk'];['Family Games'];['Adventure', 'Fantasy', 'Science Fiction'];['Matt Leacock'];8;https://cf.geekdo-images.com/OU26qQZoHJodxSFKiR5IzA__original/img/8smpJMuHROyrbu8FP-EOLXjEi0w=/0x0/filters:format(jpeg)/pic1528722.jpg;2.0;6.9;2013
98778;Hanabi;https://boardgamegeek.com/boardgame/98778/hanabi;536;[2, 3, 4];2;5;25;5.0;8.0;['Communication Limits', 'Cooperative Game', 'Hand Management', 'Memory', 'Ordering', 'Set Collection'];"['Country: Japan', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Boardible (Mobile)', 'Game: Hanabi', ""Mechanism: Deduction – Blind Man's Bluff"", 'Theme: Fireworks']";['Family Games'];['Card Game', 'Deduction', 'Memory'];['Antoine Bauza'];10;https://cf.geekdo-images.com/JDVksMwfcqoem1k_xtZrOA__original/img/5vNHZiTEhK4aRDuGXv5KImp9cmQ=/0x0/filters:format(jpeg)/pic2007286.jpg;1.7;6.9;2010
232414;Oceans;https://boardgamegeek.com/boardgame/232414/oceans;537;[2, 3, 4];2;4;90;22.5;12.0;['Hand Management', 'Hidden Victory Points', 'Open Drafting', 'Take That', 'Victory Points as a Resource'];['Animals: Coral / Jellyfish / Anemones', 'Animals: Crabs', 'Animals: Fish / Fishes', 'Crowdfunding: Kickstarter', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Mechanism: Tableau Building', 'Misc: Watch It Played How To Videos', 'Series: Evolution (North Star Games)', 'Theme: Biology', 'Theme: Evolution', 'Theme: Nature', 'Theme: Science', 'Theme: Under the Sea'];['Strategy Games'];['Animals', 'Card Game', 'Educational', 'Environmental', 'Prehistoric'];"['Nick Bentley', 'Dominic Crapuchettes', 'Ben Goldman', ""Brian O'Neill""]";6;https://cf.geekdo-images.com/1J7_qmdohyypZNyvu8B45A__original/img/N4cHTwdthImTVqNrJUN9jQDskRc=/0x0/filters:format(jpeg)/pic4382323.jpg;2.9;6.9;2020
410201;Wyrmspan;https://boardgamegeek.com/boardgame/410201/wyrmspan;538;[1, 2, 3, 4];1;5;90;18.0;14.0;['End Game Bonuses', 'Hand Management', 'Once-Per-Game Abilities', 'Open Drafting', 'Solo / Solitaire Game', 'Track Movement', 'Turn Order: Progressive'];['Category: Dized Tutorial', 'Creatures: Dragons', 'Digital Implementations: Tabletopia', 'Game: Wingspan', 'Mechanism: Tableau Building', 'Misc: Made by Panda', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules'];['Family Games', 'Strategy Games'];['Card Game', 'Fantasy'];['Connie Vogelmann'];0;https://cf.geekdo-images.com/oXUkkh9uq3zBVWQ8mbgMfQ__original/img/MW6S23AwpGGu0Rx05X_aByK0lmA=/0x0/filters:format(png)/pic7947338.png;2.7;7.0;2024
338834;MicroMacro: Crime City – Full House;https://boardgamegeek.com/boardgame/338834/micromacro-crime-city-full-house;539;[1, 2, 3, 4];1;4;45;11.25;10.0;['Cooperative Game', 'Deduction', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Storytelling', 'Team-Based Game'];['Game: MicroMacro', 'Mechanism: Campaign Games', 'Misc: Limited Replayability'];['Family Games'];['Deduction', 'Murder/Mystery'];['Johannes Sich'];4;https://cf.geekdo-images.com/bNuZIssobDbFYaLbgMofgw__original/img/_UyVrUsVU_AZNO93QmcosKGs0TA=/0x0/filters:format(jpeg)/pic6242068.jpg;1.2;6.9;2021
83330;Mansions of Madness;https://boardgamegeek.com/boardgame/83330/mansions-of-madness;540;[2, 3, 4];2;5;180;36.0;13.0;['Area Movement', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Pick-up and Deliver', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Team-Based Game', 'Variable Player Powers'];['Category: Dungeon Crawler', 'Components: Miniatures', 'Game: Mansions of Madness (First Edition)', 'Players: One versus Many', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Series: Mansions of Madness', 'Theme: Cthulhu Mythos', 'Theme: Mad Science / Mad Scientist', 'Theme: Spooky Old Houses'];['Thematic Games'];['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle'];['Corey Konieczka'];5;https://cf.geekdo-images.com/JtjGOgkaIxnLUeoV56cWFQ__original/img/47Cef6w56t2Vomn6bO8aT5p1ZiI=/0x0/filters:format(jpeg)/pic814011.jpg;3.2;6.9;2011
146791;Shadows of Brimstone: City of the Ancients;https://boardgamegeek.com/boardgame/146791/shadows-of-brimstone-city-of-the-ancients;541;[1, 2, 3, 4];1;4;120;30.0;12.0;['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Variable Player Powers'];['Category: Dungeon Crawler', 'Crowdfunding: Kickstarter', 'Game: Shadows of Brimstone', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules'];['Thematic Games'];['Adventure', 'American West', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures'];['Jason C. Hill'];2;https://cf.geekdo-images.com/ZnkF6PeVDEOJvc2EHT7ZHw__original/img/NUw0DtFPhK-whyBaXVLg_c1oK1o=/0x0/filters:format(jpeg)/pic2037825.jpg;3.4;6.9;2014
180974;Potion Explosion;https://boardgamegeek.com/boardgame/180974/potion-explosion;542;[2, 3, 4];2;4;45;11.25;8.0;['Pattern Recognition', 'Set Collection', 'Take That', 'Variable Set-up'];['Category: Dized Tutorial', 'Components: Drop Tower', 'Components: Marbles', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Game: Potion Explosion', 'Theme: Alchemy'];['Family Games'];['Fantasy', 'Puzzle'];['Stefano Castelli', 'Andrea Crespi', 'Lorenzo Silva'];8;https://cf.geekdo-images.com/vwjYMFporFhvAU48k73MIw__original/img/6sAfG89R42SJRv2wjiItRTMmcoQ=/0x0/filters:format(jpeg)/pic7298696.jpg;1.8;6.9;2015
712;Blood Bowl (Third Edition);https://boardgamegeek.com/boardgame/712/blood-bowl-third-edition;543;[2];2;2;180;90.0;12.0;['Dice Rolling', 'Grid Movement', 'Variable Player Powers'];['Digital Implementations: Steam', 'Game: Blood Bowl', 'Players: Two-Player Only Games', 'Series: Specialist Games (Games Workshop)', 'Setting: Warhammer Fantasy Board Games', 'Sports: American Football / Gridiron', 'Theme: Fantasy Sports'];['Strategy Games', 'Thematic Games'];['Fantasy', 'Fighting', 'Miniatures', 'Sports'];['Jervis Johnson'];0;https://cf.geekdo-images.com/NfmeYHtstjGoXtfIy3Cf-g__original/img/KAVGVTPR_LiPs-Ax6orQcoFsIyM=/0x0/filters:format(jpeg)/pic831373.jpg;3.0;6.9;1994
356033;Libertalia: Winds of Galecrest;https://boardgamegeek.com/boardgame/356033/libertalia-winds-of-galecrest;544;[1, 2, 3, 4];1;6;60;10.0;14.0;['Action Queue', 'Hand Management', 'Selection Order Bid', 'Set Collection', 'Simultaneous Action Selection', 'Take That', 'Turn Order: Role Order', 'Variable Phase Order'];['Category: Dized Tutorial', 'Digital Implementations: Tabletopia', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Theme: Airships / Blimps / Dirigibles / Zeppelins', 'Theme: Anthropomorphic Animals', 'Theme: Pirates'];['Family Games', 'Strategy Games'];['Fantasy', 'Pirates'];['Paolo Mori'];4;https://cf.geekdo-images.com/6e-V_Xb2IsAsMNXU18Fi6A__original/img/gLDo-RR_9RvU_Hrs9DnHWy_TWpk=/0x0/filters:format(jpeg)/pic6669033.jpg;2.1;6.9;2022
